Bus,p,q,v_mag_pu,v_mag_pu_set,v_ang,mismatch,time_s
3,-94.49452883667894,-19.0,0.9722771213994612,,0.09370039351781735,196.70137793897558,22200.0
4,-77.59373017740874,-15.0,0.9637197040753325,,-0.04214875856863987,8.697043085703626e-12,22200.0
5,-74.52705779323178,-14.0,0.9872977714214594,,-0.03304574040002767,4.583000645652646e-12,22200.0
6,-71.2597584683664,-14.0,1.0190487658755625,,-0.04034697395600183,4.526157226791838e-12,22200.0
7,-1.2228735017223897,31.33869934350546,1.0,,-0.08530813066931467,1.106541680636969,22200.0
8,-89.430080515375,-18.0,0.9805523517636844,,-0.07932304797824445,89.430080515375,22200.0
9,-183.93564967688744,-36.0,0.9705908980744204,,0.00803458849141447,163.6826283747002,22200.0
1,90.42144873377134,-144.34543767389653,1.0,,0.0,8.668621376273222e-13,22500.0
10,-104.78521804268857,-23.0,1.0041726742366666,,-0.003762425838331859,197.25158616092224,22500.0
11,0.0,0.0,0.9907148742966532,,0.10476164857493014,239.17143221935885,22500.0
12,0.0,0.0,0.9897270975620381,,0.09449420502470784,215.0185304027783,22500.0
13,63.52730278445213,21.886872516428106,1.0,,0.1366841798222052,6.821210263296962e-13,22500.0
14,-96.49658900532914,46.92798848694753,1.0,,0.17724111698422942,0.0,22500.0
15,108.38917984304547,37.133832232811386,1.0,,0.37376258819295494,1.1510792319313623e-11,22500.0
16,139.7931185902409,13.427588050502173,1.0,,0.28434325486651496,5.400124791776761e-13,22500.0
17,0.0,0.0,0.9998863819850394,,0.3553330059348174,2.2737367544323206e-13,22500.0
18,-26.266192723827828,3.5842373968505985,1.0,,0.38196078513983817,6.821210263296962e-13,22500.0
19,-94.68425713736848,-18.0,0.9963953852413434,,0.241014496861876,2.842170943040401e-14,22500.0
2,-34.67680526792107,50.87819770153606,1.0,,-0.0014251815904804297,6.298961352513288e-12,22500.0
20,-68.10186888906037,-13.0,0.9980225819413976,,0.22231385158278907,3.339550858072471e-13,22500.0
21,294.0,-52.6969612758501,1.0,,0.40955912917320025,9.237055564881302e-13,22500.0
22,150.0,-29.548077533992576,1.0,,0.45080024810892855,5.684341886080802e-14,22500.0
23,200.0,-7.132650924721311,1.0,,0.21951986902004453,8.242295734817162e-13,22500.0
24,0.0,0.0,0.9757747564984857,,0.2692490530776195,197.59541307722978,22500.0
25,0.16024651569309353,-0.05341538038232116,1.0,,-0.08459542128899983,2.7943203306790565e-12,22500.0
3,-94.2779277329718,-19.0,0.9723159397570922,,0.09400373715845622,196.64613277325117,22500.0
4,-77.5725912009575,-15.0,0.9637433788832984,,-0.04198005270663899,8.711253940418828e-12,22500.0
5,-74.65818231143258,-14.0,0.9872871708785564,,-0.03304806534220646,4.476419235288631e-12,22500.0
6,-71.37961864346178,-14.0,1.0190323403046022,,-0.04028486108731202,3.709033080667723e-12,22500.0
7,-1.0912044611941099,31.230753603885514,1.0,,-0.08459682371214482,0.9309580204093454,22500.0
8,-89.19107763126063,-18.0,0.9805980699340782,,-0.07874143900673893,89.19107763126063,22500.0
9,-183.60471950378266,-36.0,0.9706257769692324,,0.008316393170642035,163.4289725148754,22500.0
1,90.86723776755386,-144.47828159390383,1.0,,0.0,8.384404281969182e-13,22800.0
10,-105.14677597660132,-23.0,1.0041494069439878,,-0.0038422619618379387,197.33489932545422,22800.0
11,0.0,0.0,0.9906945590687305,,0.10471836154301231,239.40118659967942,22800.0
12,0.0,0.0,0.9896986118144669,,0.09446669890145995,215.28392318119126,22800.0
13,63.81897237859104,21.9699766083045,1.0,,0.13672908427752606,3.836930773104541e-13,22800.0
14,-96.78652998899713,47.052576577809496,1.0,,0.17721648301044274,5.684341886080802e-14,22800.0
15,108.13899382318814,37.25992856725906,1.0,,0.37375526745847726,1.247713043994736e-11,22800.0
16,140.02066261637987,13.402791011344949,1.0,,0.2844537437925765,7.958078640513122e-13,22800.0
17,0.0,0.0,0.9998864130687888,,0.35544605439686916,1.7337242752546445e-12,22800.0
18,-25.922126379490265,3.5322901783907277,1.0,,0.3820783171137138,4.831690603168681e-13,22800.0
19,-94.28099977562294,-18.0,0.9964019474851104,,0.24116554487533598,2.8421709430404007e-13,22800.0
2,-34.706904929821775,51.003081288956935,1.0,,-0.0014289036634609314,9.734435479913373e-13,22800.0
20,-68.16399773277213,-13.0,0.9980240165463797,,0.22241938390022933,6.394884621840902e-13,22800.0
21,294.0,-52.691573563140736,1.0,,0.40963518640602115,3.907985046680551e-13,22800.0
22,150.0,-29.549387702548785,1.0,,0.4508908147309026,6.394884621840902e-14,22800.0
23,200.0,-7.0970286197981025,1.0,,0.21960731414050672,7.815970093361102e-14,22800.0
24,0.0,0.0,0.975732615974801,,0.26916144383245255,197.74256209709105,22800.0
25,0.14801576212316617,-0.04933848084814545,1.0,,-0.08473701543029909,9.895834152118255e-12,22800.0
3,-94.5612786233822,-19.0,0.972256728392086,,0.09376659887093904,196.79176103135086,22800.0
4,-77.83306903551386,-15.0,0.9636677954566245,,-0.04226321362036351,8.597567102697212e-12,22800.0
5,-74.77712378882536,-14.0,0.9872598266041733,,-0.033140545190023254,4.68247662865906e-12,22800.0
6,-71.08196302600886,-14.0,1.0190721386437676,,-0.04026969913268826,4.142464149481384e-12,22800.0
7,-1.1345581708984014,31.246257291927616,1.0,,-0.08473831081406095,0.9865424726975222,22800.0
8,-89.07543931459276,-18.0,0.9805953071759663,,-0.0788451021694816,89.07543931459276,22800.0
9,-183.99746334275582,-36.0,0.9705783654110871,,0.008099091048282965,163.90030148828055,22800.0
1,88.53325210763452,-143.58009802237643,1.0,,0.0,8.668621376273222e-13,23100.0
10,-104.60734198076267,-23.0,1.0042148700527744,,-0.0028910959082051094,197.57485930029952,23100.0
11,0.0,0.0,0.9907088655518225,,0.1057685690269963,239.5290348737132,23100.0
12,0.0,0.0,0.9897206223628758,,0.09548484868900693,215.33771129248458,23100.0
13,63.85363927102031,21.889669814888137,1.0,,0.13777003757745093,7.815970093361102e-13,23100.0
14,-96.5302612052359,46.986588070446224,1.0,,0.1783320222171682,5.684341886080802e-14,23100.0
15,108.31969866646978,37.22506557573204,1.0,,0.3748495640981008,1.27613475342514e-11,23100.0
16,140.10797988188392,13.396975364388595,1.0,,0.28552742071197584,9.947598300641403e-13,23100.0
17,0.0,0.0,0.9998867766520186,,0.35650780915994823,2.842170943040401e-14,23100.0
18,-26.07290437699146,3.5503088873180424,1.0,,0.38313293860842035,2.8421709430404007e-13,23100.0
19,-94.4076446439178,-18.0,0.9963986406154606,,0.24220175233989755,7.815970093361102e-13,23100.0
2,-34.41764033853747,50.44400055115574,1.0,,-0.0014089996498584968,1.3820056210533949e-12,23100.0
20,-68.19928504676254,-13.0,0.9980224841415142,,0.2234485574563268,7.105427357601002e-15,23100.0
21,294.0,-52.693076420217295,1.0,,0.410703253258864,1.7976731214730535e-12,23100.0
22,150.0,-29.549512598697873,1.0,,0.45195640869135867,1.4210854715202004e-13,23100.0
23,200.0,-7.10527035370815,1.0,,0.220636532265198,2.877698079828406e-13,23100.0
24,0.0,0.0,0.9757418953732652,,0.27022134387331437,197.80487091666683,23100.0
25,0.15347464432486313,-0.051158100222739034,1.0,,-0.08352038093127823,9.455602967278764e-12,23100.0
3,-94.195588726835,-19.0,0.9723004521685782,,0.09477941623786887,196.85351681259527,23100.0
4,-77.54194122655448,-15.0,0.9637497185640729,,-0.041506050345450365,8.668621376273222e-12,23100.0
5,-74.47539446933949,-14.0,0.9873330284349633,,-0.032538105173326254,4.61142235508305e-12,23100.0
6,-71.09299374999853,-14.0,1.0190815464019862,,-0.039469792108422316,3.780087354243733e-12,23100.0
7,-0.8476414365087663,31.17305086886072,1.0,,-0.08352172408931545,0.6941668608879995,23100.0
8,-89.36764462826807,-18.0,0.9805928162097762,,-0.07782276796197556,89.36764462826807,23100.0
9,-183.67240801428676,-36.0,0.9706256204359364,,0.009152507802748957,163.8423457159931,23100.0
1,88.20558912777796,-143.48130594525333,1.0,,0.0,8.384404281969182e-13,23400.0
10,-104.89610285769402,-23.0,1.0042018376407154,,-0.0024699783533167234,198.32912090112882,23400.0
11,0.0,0.0,0.9906821941918638,,0.1064272964731283,240.0405767385833,23400.0
12,0.0,0.0,0.9896879916280305,,0.09612735442271705,215.8109235610235,23400.0
13,64.44761303687073,21.964775985514848,1.0,,0.13856460583692023,5.258016244624741e-13,23400.0
14,-96.3557496362027,47.052125469629935,1.0,,0.179088269725351,1.7053025658242404e-13,23400.0
15,108.55265606783286,37.293201207759175,1.0,,0.37558753388570676,1.2306600183364935e-11,23400.0
16,140.1745999010576,13.354127376109187,1.0,,0.28630705633948117,1.4210854715202004e-13,23400.0
17,0.0,0.0,0.9998880613828189,,0.3572487298656821,1.2789769243681803e-12,23400.0
18,-26.26391037147289,3.562770040307818,1.0,,0.3838535235693973,4.831690603168681e-13,23400.0
19,-94.26938546945168,-18.0,0.9964030362668442,,0.24301881578359077,3.268496584496461e-13,23400.0
2,-34.75064211151083,50.60130387284912,1.0,,-0.0014101707664964144,6.984635092521785e-12,23400.0
20,-68.00416498811947,-13.0,0.9980257856828763,,0.22427031300340125,3.836930773104541e-13,23400.0
21,294.0,-52.69308913778485,1.0,,0.41143053061085305,1.2505552149377763e-12,23400.0
22,150.0,-29.551198241895747,1.0,,0.4526890476860195,2.1316282072803006e-14,23400.0
23,200.0,-7.080180320438686,1.0,,0.22143962633653913,2.0961010704922955e-13,23400.0
24,0.0,0.0,0.9756996658145992,,0.27084533333350697,198.01327395532934,23400.0
25,0.12946814461964906,-0.043155966705284,1.0,,-0.08277018226050718,1.8285456482303175e-11,23400.0
3,-94.24574442666108,-19.0,0.972260929448606,,0.09520205323033525,197.0598219922265,23400.0
4,-77.67909322387153,-15.0,0.9637066921287951,,-0.041355147040957094,8.746781077206833e-12,23400.0
5,-74.46793525435939,-14.0,0.9873278100119645,,-0.03232839655515517,4.739320047519868e-12,23400.0
6,-71.17372303195629,-14.0,1.0190338533626557,,-0.03914195103689556,3.943512183468556e-12,23400.0
7,-0.9260793879690112,31.10784803548713,1.0,,-0.0827713153218404,0.796611292229517,23400.0
8,-88.84728356210438,-18.0,0.9806445466213322,,-0.07701832853083683,88.84728356210438,23400.0
9,-184.06659286407714,-36.0,0.9705941344949299,,0.009598767865413594,164.50294186169447,23400.0
1,88.13159170332457,-143.4671477967064,1.0,,0.0,8.384404281969182e-13,23700.0
10,-104.72752064134009,-23.0,1.0042152776673936,,-0.0023701931896733487,198.3355593135389,23700.0
11,0.0,0.0,0.990694733174992,,0.10652455766744678,239.86776134266947,23700.0
12,0.0,0.0,0.9897045657712203,,0.09621488205178948,215.61587441782137,23700.0
13,63.76670880568574,21.983796561748314,1.0,,0.13853648398943094,5.400124791776761e-13,23700.0
14,-96.48271865406839,47.06804219074231,1.0,,0.17922342131988087,3.410605131648481e-13,23700.0
15,108.69013439468318,37.2600877336268,1.0,,0.3758918411271269,1.3073986337985843e-11,23700.0
16,140.29258578503038,13.372132618470502,1.0,,0.2865284774318964,5.684341886080801e-13,23700.0
17,0.0,0.0,0.9998869055526036,,0.35750362331905666,2.0179413695586845e-12,23700.0
18,-26.227597037337148,3.571867536881996,1.0,,0.3841247788825337,5.684341886080801e-13,23700.0
19,-94.09727018323296,-18.0,0.996404646437858,,0.2432236887200977,7.105427357601002e-14,23700.0
2,-34.96926548349823,50.646567334730996,1.0,,-0.0014110377024163683,2.5153212845907547e-12,23700.0
20,-68.01722776963987,-13.0,0.9980258737274291,,0.22442656663789556,1.3500311979441904e-13,23700.0
21,294.0,-52.6951716041586,1.0,,0.411711948730814,3.979039320256561e-13,23700.0
22,150.0,-29.54918837250502,1.0,,0.4529600527321397,2.8421709430404007e-13,23700.0
23,200.0,-7.075570470891535,1.0,,0.22157084809121816,1.1723955140041653e-13,23700.0
24,0.0,0.0,0.9757112410659715,,0.27115045967093676,198.01147920765334,23700.0
25,0.14361446466595132,-0.04787138793137834,1.0,,-0.08258829766295503,6.7524874580726646e-12,23700.0
3,-94.05153556973767,-19.0,0.9722897002017865,,0.09551563511144207,197.05808311387182,23700.0
4,-77.6288654538468,-15.0,0.963732182290128,,-0.041187683688330645,8.739675649849232e-12,23700.0
5,-74.59270528046302,-14.0,0.9873181427224397,,-0.032334135134323476,4.639844064513454e-12,23700.0
6,-71.18870749915652,-14.0,1.01903783326683,,-0.03906192796489997,3.630873379734112e-12,23700.0
7,-0.8678452208734768,31.099807192762217,1.0,,-0.08258955452806195,0.7242308163822686,23700.0
8,-88.9716730404831,-18.0,0.9806403892337007,,-0.07688367691925542,88.9716730404831,23700.0
9,-183.6148433991031,-36.0,0.9706226742959172,,0.009851166103628383,164.07655614607063,23700.0
1,87.31393454798365,-143.1463259339131,1.0,,0.0,8.384404281969182e-13,24000.0
10,-104.39695917500273,-23.0,1.0042315102100705,,-0.002215585892603396,198.21745219307562,24000.0
11,0.0,0.0,0.9906934217477941,,0.10667449990560307,239.92659094804563,24000.0
12,0.0,0.0,0.9897102840470082,,0.09631479819082389,215.5603552259837,24000.0
13,63.85035643847067,21.953360949450236,1.0,,0.13865296181940157,9.521272659185342e-13,24000.0
14,-96.21639592839142,47.03275534127004,1.0,,0.17942826827700858,4.547473508864641e-13,24000.0
15,109.22054758922928,37.25774724447908,1.0,,0.3762812424196962,1.2249756764504127e-11,24000.0
16,140.29293022680707,13.48254708241953,1.0,,0.28667830126989163,2.5579538487363607e-13,24000.0
17,0.0,0.0,0.9998836543786775,,0.3577473165896797,9.237055564881302e-13,24000.0
18,-26.145366797952022,3.6004397335037535,1.0,,0.38441417125938065,4.547473508864641e-13,24000.0
19,-94.64690177118793,-18.0,0.9963901394971632,,0.2432276657632851,1.8474111129762605e-13,24000.0
2,-34.55835496550715,50.394714094399795,1.0,,-0.0014029178926604664,1.1866063687193673e-11,24000.0
20,-68.30317515230935,-13.0,0.9980181125774719,,0.2244144654098734,1.2079226507921703e-12,24000.0
21,294.0,-52.70131141824615,1.0,,0.4120322689613673,8.313350008393172e-13,24000.0
22,150.0,-29.54346282468044,1.0,,0.45325029143435985,2.842170943040401e-14,24000.0
23,200.0,-7.032612269395365,1.0,,0.22158119587503555,1.4921397450962104e-13,24000.0
24,0.0,0.0,0.9756937782782082,,0.2714781717365613,198.12412241227472,24000.0
25,0.13519496155814925,-0.0450648983197185,1.0,,-0.08253257092445007,4.4202974613938295e-12,24000.0
3,-93.97081527584912,-19.0,0.9722819622570064,,0.09573772432824591,197.1696095241742,24000.0
4,-77.56513180026222,-15.0,0.9637396913336432,,-0.04109416086547551,8.853362487570848e-12,24000.0
5,-74.3207663107264,-14.0,0.9873621303411652,,-0.0321375304175966,4.696687483374262e-12,24000.0
6,-71.41999919121332,-14.0,1.0190009368342479,,-0.0389956366943635,4.384048679639818e-12,24000.0
7,-0.8788932030130638,31.10875757482074,1.0,,-0.08253375410493469,0.7436982947793378,24000.0
8,-89.01365674231975,-18.0,0.9806364349176769,,-0.0768138067578384,89.01365674231975,24000.0
9,-183.76625080095116,-36.0,0.970614581003615,,0.00994524730610175,164.13379835874355,24000.0
1,85.9094713052807,-142.58773442455754,1.0,,0.0,8.384404281969182e-13,24300.0
10,-104.80155579383462,-23.0,1.004258152610189,,-0.001489680755838894,198.88393651589314,24300.0
11,0.0,0.0,0.9906886303091287,,0.10762307899287203,240.2573394558263,24300.0
12,0.0,0.0,0.9897018028684486,,0.09726641541437459,215.89659676535578,24300.0
13,63.84360979732705,22.00812143895373,1.0,,0.13965301924505993,6.394884621840902e-13,24300.0
14,-96.45997207998184,47.143153388029276,1.0,,0.1804736981739014,2.2737367544323206e-13,24300.0
15,108.89444477750652,37.423656471648854,1.0,,0.3773473910457915,1.2533973858808167e-11,24300.0
16,140.54229752129112,13.448992428956679,1.0,,0.28791345881491714,3.694822225952521e-13,24300.0
17,0.0,0.0,0.9998834298484841,,0.3589944970674505,4.689582056016661e-13,24300.0
18,-25.58586479658308,3.519421829811142,1.0,,0.3856724042449321,3.410605131648481e-13,24300.0
19,-94.06065360854019,-18.0,0.9964014343072505,,0.24452911144969477,2.842170943040401e-14,24300.0
2,-34.550772130745116,50.13827479586994,1.0,,-0.0013921972247567835,9.851675031313789e-12,24300.0
20,-68.13971992763881,-13.0,0.9980230879896169,,0.22565607513960895,1.6697754290362354e-13,24300.0
21,294.0,-52.693194916351985,1.0,,0.4132265003428187,3.126388037344441e-13,24300.0
22,150.0,-29.54508565375314,1.0,,0.4544652893397725,1.1368683772161603e-13,24300.0
23,200.0,-7.018216376537275,1.0,,0.22277241447743185,6.679101716144942e-13,24300.0
24,0.0,0.0,0.9756433825456531,,0.27239318840371807,198.40025927979718,24300.0
25,0.095337687319919,-0.03177918493831821,1.0,,-0.08161005764142307,1.1764061946806237e-12,24300.0
3,-94.15680562612235,-19.0,0.9722438344881416,,0.09638923769516988,197.44298009344507,24300.0
4,-77.68090975981164,-15.0,0.9637291825420196,,-0.04068347889124037,9.00257646208047e-12,24300.0
5,-74.15988768757771,-14.0,0.9873969379912312,,-0.031709150000172145,4.739320047519868e-12,24300.0
6,-71.00647868743569,-14.0,1.0190673261472794,,-0.03826820230939439,4.11404244005098e-12,24300.0
7,-0.92295211342568,31.05383024048529,1.0,,-0.08161089200460009,0.8276144526223522,24300.0
8,-88.75780849797611,-18.0,0.9806756337694212,,-0.07584581223765893,88.75780849797611,24300.0
9,-183.35222747062068,-36.0,0.9706341194855295,,0.010836966928574103,164.3098818357624,24300.0
1,84.7495635994685,-142.09400872955302,1.0,,0.0,8.384404281969182e-13,24600.0
10,-104.65881468473229,-23.0,1.0042769922721233,,-0.0010030776241786985,199.28704399494856,24600.0
11,0.0,0.0,0.9906908236073706,,0.10833908010567309,240.51806273236105,24600.0
12,0.0,0.0,0.9897109003757293,,0.09793580769989982,216.04998531218482,24600.0
13,64.23240890150808,21.936495659715654,1.0,,0.1404100943320224,8.810729923425242e-13,24600.0
14,-95.71365428084759,46.99674751652449,1.0,,0.18126637790910585,3.410605131648481e-13,24600.0
15,108.78414126618489,37.370314075642284,1.0,,0.37776960387745573,1.2249756764504127e-11,24600.0
16,140.40314349717318,13.371452755683922,1.0,,0.28847865709247167,8.526512829121202e-14,24600.0
17,0.0,0.0,0.999886936707389,,0.35945500204587316,1.5347723092418164e-12,24600.0
18,-26.019055035475645,3.5402274554067006,1.0,,0.38607870652329357,8.810729923425242e-13,24600.0
19,-94.30761569211694,-18.0,0.9963991352628786,,0.24510181972920625,8.526512829121202e-14,24600.0
2,-34.49498252645142,49.836425199130396,1.0,,-0.001381256095542774,7.769784815536696e-12,24600.0
20,-68.01575803211716,-13.0,0.9980237843113934,,0.22628455632554115,7.425171588693047e-13,24600.0
21,294.0,-52.691875754261034,1.0,,0.41364058385452,3.055333763768431e-13,24600.0
22,150.0,-29.55000514888801,1.0,,0.4548976088723285,4.050093593832571e-13,24600.0
23,200.0,-7.048919829714606,1.0,,0.2234178001667525,1.1866063687193673e-12,24600.0
24,0.0,0.0,0.9756657718071681,,0.2728472787404589,198.341712550445,24600.0
25,0.13683581467211559,-0.04561184720001932,1.0,,-0.08133847703691896,2.2792878695554464e-12,24600.0
3,-94.0236858870037,-19.0,0.9722815856119865,,0.09690622927233451,197.38505977153528,24600.0
4,-77.36762945826452,-15.0,0.9638174339330224,,-0.040088933910396425,8.93152218850446e-12,24600.0
5,-74.16008239989615,-14.0,0.9874064655239319,,-0.03146970543348666,4.746425474877469e-12,24600.0
6,-71.0981869495751,-14.0,1.0190428239912848,,-0.037884298152196065,3.666400516522117e-12,24600.0
7,-1.0691122552758543,31.115530073728827,1.0,,-0.08133967457759116,0.9322764952235997,24600.0
8,-88.95113801646586,-18.0,0.980663726621119,,-0.07550153164252951,88.95113801646586,24600.0
9,-182.7871998208254,-36.0,0.9706866100325071,,0.011567911379066683,164.00758800690974,24600.0
1,84.39915433236854,-141.96263638786786,1.0,,0.0,8.100187187665142e-13,24900.0
10,-104.65551061742872,-23.0,1.0042703043243717,,-0.000834701658935789,199.4734306844033,24900.0
11,0.0,0.0,0.9906750633173131,,0.10855171166749912,240.67267046226294,24900.0
12,0.0,0.0,0.9896976065579096,,0.09809301610771479,216.07743662533397,24900.0
13,63.81984584081948,22.052021547668062,1.0,,0.1405310248344573,7.105427357601002e-13,24900.0
14,-95.66397659303293,47.08634765241105,1.0,,0.18162505234664442,2.2737367544323206e-13,24900.0
15,108.9867268296648,37.50977191959403,1.0,,0.3785209473246261,1.1823431123048067e-11,24900.0
16,140.02059823781892,13.573868561631546,1.0,,0.2889562611288889,1.4210854715202004e-13,24900.0
17,0.0,0.0,0.9998788860553903,,0.3601743247126373,9.805489753489383e-13,24900.0
18,-24.863874971782366,3.4683755058710606,1.0,,0.38692464149667155,0.0,24900.0
19,-94.1655635308859,-18.0,0.9963962950870471,,0.24549225210800057,3.979039320256561e-13,24900.0
2,-34.50779717370496,49.851957979877845,1.0,,-0.0013801139533353398,4.794387109541276e-12,24900.0
20,-68.26599432629001,-13.0,0.9980197995716896,,0.2265714578815955,9.556799795973347e-13,24900.0
21,294.0,-52.69238288496085,1.0,,0.41444936213270717,3.410605131648481e-13,24900.0
22,150.0,-29.539302990690196,1.0,,0.45567123549805294,6.394884621840902e-14,24900.0
23,200.0,-6.970712535392622,1.0,,0.22367559488309388,5.329070518200751e-13,24900.0
24,0.0,0.0,0.9756159512988923,,0.273452575618465,198.60856079078135,24900.0
25,0.15555464609012598,-0.05185143105603752,1.0,,-0.08069075813268532,3.8797576262794564e-12,24900.0
3,-93.96765288196647,-19.0,0.9722419833082085,,0.09725619402934256,197.6492279013819,24900.0
4,-77.38556285711239,-15.0,0.9637909743697176,,-0.04004002571771226,9.059419880941277e-12,24900.0
5,-74.06320733296664,-14.0,0.9874159211019488,,-0.03134441425938993,4.767741756950272e-12,24900.0
6,-71.19030862237287,-14.0,1.0190111369850419,,-0.037769998520097055,3.595346242946107e-12,24900.0
7,-0.7684973815488263,31.03555059827244,1.0,,-0.08069211949418843,0.6129428060512663,24900.0
8,-88.9470864338374,-18.0,0.9806636239770209,,-0.07506684347382969,88.9470864338374,24900.0
9,-183.23508244859872,-36.0,0.9706451576352739,,0.011683242808175015,164.3399055565789,24900.0
1,82.4054472086597,-141.08469804724848,1.0,,0.0,8.384404281969182e-13,25200.0
10,-104.789629796269,-23.0,1.0042916486491507,,1.936045531312165e-05,200.3261164937238,25200.0
11,0.0,0.0,0.990666116802636,,0.10967741578027733,241.06850129383758,25200.0
12,0.0,0.0,0.9896829574440728,,0.09922816737962853,216.49330843499627,25200.0
13,63.97652537410053,22.112197997223255,1.0,,0.1417460844958666,9.663381206337363e-13,25200.0
14,-95.91987657430502,47.20715727347704,1.0,,0.1828416946194962,1.7053025658242404e-13,25200.0
15,109.13381841522465,37.54423410888668,1.0,,0.37983027884027964,1.332978172285948e-11,25200.0
16,140.6015089115414,13.485995968851142,1.0,,0.29036218750793635,2.8421709430404007e-13,25200.0
17,0.0,0.0,0.9998811370768942,,0.3615133530422639,9.094947017729282e-13,25200.0
18,-25.126305968021967,3.479397220302303,1.0,,0.3882291712448909,6.821210263296962e-13,25200.0
19,-93.88498316882914,-18.0,0.9964041069753342,,0.24694619401328405,1.4210854715202004e-14,25200.0
2,-34.17021582540903,49.38723015999758,1.0,,-0.0013621024655921616,3.680611371237319e-12,25200.0
20,-67.8805680390911,-13.0,0.9980258293150299,,0.228010832125067,7.354117315117037e-13,25200.0
21,294.0,-52.691307013679435,1.0,,0.4157570844673869,1.0658141036401503e-13,25200.0
22,150.0,-29.542513906565205,1.0,,0.4569912549923192,1.5631940186722204e-13,25200.0
23,200.0,-6.959363609334886,1.0,,0.22506516035719484,8.633094239485217e-13,25200.0
24,0.0,0.0,0.9755932965928548,,0.2746570816751234,198.7997348776567,25200.0
25,0.12653140199594076,-0.042177056167164856,1.0,,-0.07948306717484695,6.305012067997495e-12,25200.0
3,-93.7265590542624,-19.0,0.9722467293187735,,0.09828560305765258,197.83852366522342,25200.0
4,-77.38688334338985,-15.0,0.9637983444733819,,-0.03946444113702836,9.244160992238903e-12,25200.0
5,-74.07944790413974,-14.0,0.9874245266196098,,-0.030931538708585938,4.781952611665474e-12,25200.0
6,-71.06690392729551,-14.0,1.0190116359553203,,-0.0370167635197476,3.772981926886132e-12,25200.0
7,-0.7598601975335271,30.959805966799983,1.0,,-0.07948417453480845,0.6333288422491522,25200.0
8,-88.65130407058554,-18.0,0.9807072342049102,,-0.0738573330722171,88.65130407058554,25200.0
9,-183.0506047442359,-36.0,0.9706589162780708,,0.012743784900194871,164.58157186749142,25200.0
1,82.08305554502215,-140.9658192726074,1.0,,0.0,8.384404281969182e-13,25500.0
10,-104.12554973360353,-23.0,1.0043344186942011,,9.03850810448604e-05,199.68052469966224,25500.0
11,0.0,0.0,0.990690409319685,,0.10950234555390319,240.80052126233744,25500.0
12,0.0,0.0,0.989706691706354,,0.09911477646388624,216.36709838536262,25500.0
13,64.39739294247292,21.948778646860077,1.0,,0.141654170297345,1.0089706847793423e-12,25500.0
14,-96.08589077469337,47.10662997819429,1.0,,0.18248020357068395,2.8421709430404007e-13,25500.0
15,108.60532149529854,37.428126191059164,1.0,,0.3790778250814463,1.261923898709938e-11,25500.0
16,140.76672024064032,13.333811519351002,1.0,,0.2898899158297609,7.958078640513122e-13,25500.0
17,0.0,0.0,0.9998871289486075,,0.3608633660707718,7.389644451905042e-13,25500.0
18,-25.758641410946666,3.498796239253261,1.0,,0.3874881516903139,2.5579538487363607e-13,25500.0
19,-93.8046934559398,-18.0,0.996407904811888,,0.24656164995226412,1.4210854715202004e-14,25500.0
2,-33.91396461759706,49.13418572732086,1.0,,-0.0013563079715408002,7.176481631177012e-12,25500.0
20,-67.97913845572224,-13.0,0.9980267639111275,,0.22768589717464785,1.6981971384666394e-12,25500.0
21,294.0,-52.68738505338064,1.0,,0.41501652214679446,9.094947017729282e-13,25500.0
22,150.0,-29.551308734976907,1.0,,0.45628626710315057,1.9895196601282805e-13,25500.0
23,200.0,-7.034741097798602,1.0,,0.22478326626113526,8.171241461241152e-14,25500.0
24,0.0,0.0,0.975654448870399,,0.27407451185095605,198.48927267445873,25500.0
25,0.14698401759726312,-0.04899456748171924,1.0,,-0.07960115653700847,6.7074679144241145e-12,25500.0
3,-93.60108729502352,-19.0,0.9723008142293661,,0.0980020287035186,197.53119320886287,25500.0
4,-77.11518477221256,-15.0,0.9638642562268855,,-0.03938848063105541,9.066525308298878e-12,25500.0
5,-74.01861415977896,-14.0,0.9874538465087995,,-0.030868470981456803,4.689582056016661e-12,25500.0
6,-71.03295647282577,-14.0,1.0190524134239152,,-0.036943566889685225,3.886668764607748e-12,25500.0
7,-0.6763006688393602,30.960587365938665,1.0,,-0.07960244289129402,0.5293167142598831,25500.0
8,-88.91164261351572,-18.0,0.9806937784995563,,-0.07404122994354895,88.91164261351572,25500.0
9,-183.29867558455283,-36.0,0.9706856142610134,,0.012560879627197786,164.67337383414065,25500.0
1,79.0189022697376,-139.63801616102774,1.0,,0.0,8.668621376273222e-13,25800.0
10,-104.17704729492809,-23.0,1.0043854572369506,,0.0017572864489481129,201.3387354666803,25800.0
11,0.0,0.0,0.9906820559684784,,0.11169901307123282,241.48140092624317,25800.0
12,0.0,0.0,0.9897033408684917,,0.10123596097375587,216.87267190432112,25800.0
13,64.34318700083188,22.01186440596696,1.0,,0.14386460731500236,7.673861546209082e-13,25800.0
14,-95.87470422902128,47.19950871704102,1.0,,0.1849581073086641,3.979039320256561e-13,25800.0
15,108.77642546515764,37.669513369120594,1.0,,0.38174992205487307,1.3386625141720288e-11,25800.0
16,141.05761919182297,13.404278706535852,1.0,,0.29254939473910757,9.947598300641403e-13,25800.0
17,0.0,0.0,0.9998833447515282,,0.3636400432265957,1.9895196601282805e-12,25800.0
